Source IP, Source Port, Destination IP, Destination Port, Protocol, Flow Duration, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,label
195.154.107.23,443,10.0.2.15,54130,6,9929492,265690.631504613,312.4026888787,3202.0290228958,9621.4163617554,101464,0,4719.2908745247,11903.2248878751,101607,0,9969.1626506024,16632.4439994435,102157,30,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9976189,332525.977605276,404.2625896522,2474.2532242064,8979.9533954241,103404,1,3739.1529235382,11272.0074353196,103878,3,7305.3059427733,15395.8693025458,103564,22,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9998392,292973.210092183,350.1563051339,2856.6834285714,9526.0771659904,103647,-1,4252.8251807741,12220.1173435733,103647,3,8638.9843205575,16858.2576970575,116525,23,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9993921,288015.284491442,340.8071766827,2935.072246696,10122.6999605177,102158,1,4337.5694444445,12539.9905080933,102581,3,9079.8609090909,17980.433485776,102413,34,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9986508,293932.57382861,354.5783971735,2821.0474576271,9507.9535177406,105757,0,4213.7164556962,12210.8587559348,106154,3,8529.7596236099,16965.2390939011,105937,22,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9999996,295045.118018047,355.5001422001,2813.7298818233,9449.5759280216,101658,0,4184.0987447699,11889.9613066955,102323,4,8518.8976784179,16866.2199149453,101779,40,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9993877,291542.911724849,353.3163355923,2831.1266288952,9020.1971803974,102266,1,4232.9000423549,11656.7487391263,102421,1,8552.2029109589,15937.2509749965,102487,31,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9997750,282446.350428846,335.8755720037,2978.1799225499,9312.9629449741,101033,0,4371.5566243988,11658.2117588797,101147,0,9351.7829747427,16439.2089468836,102776,48,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9991423,291153.622461986,348.5989933566,2869.4494543366,9664.6739649648,101684,0,4237.2340966921,12161.9096863457,101930,3,8888.9857524488,16816.8913744159,101788,22,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9980868,296140.475958604,353.977229235,2825.8403171008,9370.2709257079,101711,0,4169.0150943396,11830.3052480634,101970,4,8709.2321116928,16735.6973982142,101999,29,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9996780,296255.194172524,359.0156030242,2786.1705685619,9375.9910049081,101835,0,4175.7644110276,11970.3314485587,102152,0,8378.692372171,16547.0097541452,102087,25,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9924781,303602.971188986,370.8897959562,2696.9513586957,8699.9017961342,100591,0,4049.278253774,11268.7514715085,100837,3,8074.154723127,15984.6835259602,100885,17,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9996882,300719.564360168,364.8137489269,2741.8765770708,9030.2299195909,101022,-35,4102.0270824785,11909.9059021038,127791,1,8250.4221854305,16111.9180946863,101162,17,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9992885,289761.565353749,346.2463542811,2888.9520092512,8988.2990413347,101035,0,4268.6394703118,11375.620423011,101717,0,8940.7788719785,16209.9218687624,101154,28,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9989706,291205.667113727,348.4587033893,2870.6051724138,9674.487913293,101828,-214,4249.1305827308,12133.3077995878,102023,3,8855.9361702128,17021.297866517,101999,21,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9993495,297695.651020989,363.9367408499,2748.4859735974,9140.6673301375,102053,0,4144.9585234343,11785.0509742075,102549,4,8164.4068627451,16507.0702266144,102296,34,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9968988,294245.915432941,357.909950338,2794.7821698907,8857.884706923,101469,0,4185.1335012594,11464.3615169354,101778,0,8392.3623310811,16290.6653754,101777,56,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9969262,293582.112698011,354.9911718641,2817.7676653477,9162.2535546299,99948,-1,4192.2783851977,11671.0019978522,100074,0,8573.6022433132,16264.4531660521,102174,53,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9986097,298608.555474676,361.5025970607,2766.9983374896,8715.6315524198,99831,0,4129.8920595534,11279.8411605708,100003,4,8383.0529411765,15418.230929013,100076,37,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9975330,290978.844810147,353.4720154621,2829.8808510638,8974.8008997477,101703,0,4221.4409648752,11320.3633754004,101992,3,8552.9844961241,15903.5006469981,101787,26,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9994625,300509.423815301,368.1979063747,2716.6689317749,7733.1615849295,97894,0,4101.2002462044,9817.1057548757,97894,1,8048.9315068493,13513.6325242082,99988,24,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9997434,280572.094799526,339.3870867265,2947.3567216981,8809.4733090579,101775,-63,4398.343158821,11399.3833431086,102096,0,8926.820214669,15091.6660518054,101981,46,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9988305,204037.021296406,251.9947078108,3969.9145468999,9219.4972795983,81203,1,5920.749851808,11066.7288433963,81203,4,12054.1050724638,14373.7639664533,86663,52,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9994000,200648.989393636,225.0350210126,4445.7295373666,14732.974580663,190783,0,6127.5291232373,18116.8187131091,228418,0,16167.4707792208,26496.9239051426,190849,21,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9957374,435700.215739612,497.3198757022,2011.1844071905,6507.8360686709,102051,0,2885.3532309476,8089.6534743221,128940,0,6642.5443629086,11709.8244973845,102237,36,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9999968,294696.243027978,352.1011267236,2840.9,7895.8637191029,100757,3,4173.6093489149,9761.8993027813,101252,4,8893.3588601959,14128.4091721163,100846,41,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9993246,297970.749444175,352.9383745782,2834.1593874078,8308.3466912646,101051,0,4148.2764632628,10221.0529290051,101051,3,8954.2356630824,14304.0601142329,101692,45,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9972368,294616.985654761,355.9836540328,2809.909270217,8271.5599226028,97741,0,4183.0402684564,10447.8853094499,97986,0,8566.9295532646,14642.1297676468,101256,30,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9992276,295901.05397409,356.8756507526,2802.8824684432,9744.5959493157,102546,-3,4158.2505201831,12071.0626293005,102703,0,8591.6968130922,16772.8314832833,102649,47,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9988205,299365.401491059,365.0305535379,2740.2482853224,9537.524858588,101001,-59,4091.8496517821,11761.6456505781,101479,0,8302.6325852037,16443.3242152934,102543,52,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9999143,296144.279564759,362.5310689126,2759.1454194261,9468.3326753854,127120,0,4148.9991701245,12302.9415525716,127120,3,8243.0857378401,16622.7257318112,127345,33,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9994408,294452.057590605,360.2014246367,2776.9958321756,9694.5600957134,104738,0,4185.2629815746,12720.5927662766,104845,0,8235.7909090909,17480.6021805303,119855,50,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9951099,282844.73905847,342.7762099442,2918.2108504399,10991.6612806898,102585,-1,4356.8734676007,13753.9660427347,102912,3,8845.2444444444,19228.6655175343,102712,32,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9998152,252732.004874501,306.3566147024,3265.235793599,10878.0208184401,101824,1,4886.6823069404,13440.000283675,102625,3,9750.8945812808,18652.5097991244,102140,44,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9999794,334417.088992033,400.60825253,2496.8274656679,9030.06300297,125143,-13,3710.4987012987,11434.2997284068,125143,4,7639.0275019099,16182.8189227559,125865,23,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9999754,290859.255137676,351.8086544929,2843.2624395792,9945.1332976464,100910,0,4258.839011925,12818.7511801982,101080,4,8561.3005136987,17856.2931407856,101078,35,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9990205,291084.51728468,356.2489458425,2807.8147835863,9355.0656123543,101534,0,4229.5533446232,12126.4927097995,108997,0,8359.5230125523,16645.1026053353,101698,36,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9990927,291861.505944343,357.4242910593,2798.5789915966,9789.9917229597,101562,0,4231.6505717916,12457.8276146937,101989,0,8269.5016556291,17278.9072241747,101759,30,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9987159,226942.817271659,276.8555101606,3613.2992040521,12889.1928678165,102397,-1,5418.9685295714,16404.1165901172,103069,3,10813.5489130435,22187.2802274404,102651,34,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9982405,358069.423150032,432.56109124,2312.3476951587,8389.8752096849,102290,0,3472.1370434783,10534.9526472807,102725,4,6901.9639139487,14645.0231952825,102439,26,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9981616,290967.113942271,356.1547549014,2808.5582442319,10108.0496335564,100392,0,4240.2786745965,12827.8228977932,100542,3,8291.4153461218,17967.484906094,101810,32,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9981719,290042.526743139,355.1492483409,2816.5121331828,9691.1795498729,102616,-63,4252.9654878569,12488.0795279302,102913,0,8342.7834448161,17503.4393049008,102744,32,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9997425,290782.276436182,354.8913845315,2818.5579362842,9928.4486318007,100338,0,4245.1910828026,12847.2252197867,100514,0,8351.7489504618,17488.7498276578,100852,53,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9974496,295349.359005207,357.2110310135,2800.2515440764,9743.9659931785,101048,-115,4215.7514792899,12609.7061824771,101419,3,8336.2661087866,17366.9943222798,101297,27,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9999769,250029.075671648,304.8070410426,3281.840827043,11456.7296259818,104181,1,4905.3211100099,14204.6104577626,104314,3,9677.0554474708,19566.3470916282,104243,51,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9947761,328254.870618625,396.4711255126,2522.8914532082,8573.339535375,100823,-23,3783.857360213,10850.7562434426,100963,4,7560.9116527037,15010.9811131716,100959,51,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9978711,293555.249771238,357.8618520969,2795.1571428571,10009.5227021476,104639,-70,4210.4265822785,12716.168801908,104795,0,8279.4970809008,17499.2086448724,104788,51,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9989040,291359.129606048,359.3938957097,2783.2376706604,9709.7389068619,101048,1,4203.226869455,12551.881875071,101048,3,8172.6781326781,17321.3399629916,102635,36,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9980032,295255.265714579,359.5178853134,2782.2782269306,9846.4882608715,101015,0,4184.4599580713,12600.4133339181,101353,0,8309.5179017486,17356.9142919055,101224,62,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9998601,286055.519167131,349.4488878994,2862.4680790152,10275.5205100515,102377,1,4305.9392764858,13218.7003369221,104750,4,8512.5341880342,18014.2777648309,102525,39,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9996043,294826.162712585,363.5438543031,2751.4569226535,9584.4258683651,100785,-31,4180.695524885,12592.9865432963,101025,0,8054.6494762289,17055.6021531126,101226,32,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9968819,291700.852427956,358.6182074326,2789.2610520425,10360.3805202749,110234,0,4222.2867429056,13200.5686393132,110537,0,8214.8498349835,18112.8296470717,111192,44,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9957429,293536.715150065,362.4429559076,2759.8195676275,9806.9817844439,101111,0,4190.8371212121,12456.7641498013,127505,0,8086.3103168156,17569.0886672569,101307,35,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9945407,295066.959049539,364.3893105632,2745.075075904,9781.316356889,119854,0,4157.7788461539,12394.388904238,119906,0,8085.2138211382,17305.3155739891,119916,40,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9967148,296123.625333947,367.2063462888,2724.0087455589,9341.445598679,101320,-16,4156.4420350292,12329.6548991182,101746,0,7883.4285714286,16510.0945711606,101527,37,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9923875,255432.378985023,317.3155647366,3152.4380559085,11039.7250674533,152098,2,4794.1425120773,13904.1913815354,152470,3,9210.0389972145,18709.1202606602,152293,34,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9970042,336328.272237971,404.4115360798,2473.3420987348,8948.4963000258,100435,0,3718.7318164864,11519.1906069986,100599,0,7315.9822090437,15793.6340333818,100645,45,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9990695,295191.976133792,358.5336155293,2789.9176207763,10009.0108863514,115436,-97,4235.1025858415,12914.2489461345,115436,0,8152.0925470925,17679.6662413916,141060,48,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9996161,290209.911585058,351.13480065,2848.7207181533,9923.0726858752,102037,0,4317.996112311,12788.2494880094,102441,0,8339.4417435038,17434.1631753385,102284,26,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9988633,289463.533198186,352.6008013309,2836.8738994604,8911.2280617949,99968,0,4327.7227036395,11689.7195171062,100084,0,8241.3193069307,15756.3291005932,100662,37,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9997474,289757.992868999,333.4842381185,2999.5421542154,9142.1628311626,101464,0,4309.2431034483,11083.2033813848,101715,0,9856.8745059289,16543.6510603491,101718,47,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9981596,298789.59236579,330.6084517947,3025.6429220976,10550.0113275738,101881,-1,4164.1910721736,12730.710144201,102171,0,11073.9789123197,19158.0187367703,102119,32,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9987072,288008.237048857,311.6028401517,3210.2449373192,10133.8747917869,98829,-41,4347.8763604702,11922.44451042,98829,0,12230.0332103321,18999.267542665,100839,39,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9948073,291646.834517599,313.0254472399,3195.654673948,10397.4439232968,101201,0,4280.5821858864,12321.1542869964,101453,0,12623.711928934,19799.0535853674,102073,41,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9993130,288742.366005446,314.2158663001,3183.5393437401,10610.3672317009,101328,0,4279.7130620985,12542.0228514886,101596,0,12374.8455790785,20038.736934093,101524,23,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9999237,294243.750798186,325.2248146534,3075.7419255614,10974.6754215957,102544,-1,4197.8324937028,13232.4710971021,102950,0,11507.2050691244,20554.627980084,102683,36,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9993849,294147.229961149,335.8065546117,2978.7925484352,10558.5375087216,102435,0,4178.0305183947,12628.6911378659,103117,0,10371.1860706861,19460.8567851299,102584,31,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9998551,289078.187429358,327.9475195956,3050.1985967053,10430.1899088292,101888,0,4252.8928115695,12784.8745063277,102342,0,10796.9967602592,19431.8201748879,102181,35,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9997478,292997.1938923,333.1840290121,3002.2456456457,10580.8093219942,112349,-1,4198.8567828644,12710.0036548362,112533,0,10518.1751054852,19566.5221810303,112349,35,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9992760,294432.569180086,344.9497436144,2899.8142774231,9999.1263729729,101813,0,4181.0711297071,12203.7131606513,102042,0,9438.3952606635,17884.8699493324,101925,36,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9941560,295264.123537956,366.0391326914,2732.6992853216,9369.3177739262,100997,0,4164.8688730624,12216.9548630465,100997,0,7900.2104,16780.5777437388,102758,59,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9998640,292296.352303913,358.4487490299,2790.5777281608,9986.9618390967,101441,-1,4215.2782462057,12507.2650909373,101752,3,8200.2008264463,17514.5890747325,101611,40,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9995372,283793.239511246,350.4621939033,2854.1896059395,9933.9711334911,102785,0,4315.5028175119,12507.9720302671,103034,0,8371.2537688442,17536.2294454044,102923,41,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9983740,301233.706005966,372.0048799348,2688.8607594937,8804.5423403497,100739,0,4086.6721244372,11001.5248972891,100996,0,7808.3010244287,15521.4195978848,100922,0,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9901911,289448.26912704,358.6176446143,2789.2707042254,9432.7489452487,100036,0,4251.5719192787,12532.0879392432,100162,0,8116.1,16838.0642196767,102094,44,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9989187,299138.057982096,368.3983491349,2715.1908127209,8853.7134946571,99798,0,4124.3476465731,11744.7521627152,99960,0,7949.4068471338,15666.3714783637,103254,31,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9983448,287942.602595817,356.7905597345,2803.551811289,9996.7794663055,102217,0,4262.7873612297,12739.2724859807,102662,0,8112.4031198686,17490.4134644617,102364,54,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9997653,225374.395370594,275.7647219802,3627.5954281568,13083.7875387007,103428,0,5442.353837779,16248.0669672797,103810,0,10832.4226579521,22175.0984651956,103608,23,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9982244,361212.769393335,441.1833651832,2267.1460367931,8121.1676166248,112478,-1,3427.9684065934,10425.5632436396,112478,0,6695.8684563758,14440.1923578338,148846,30,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9998647,293711.139117123,362.0489852277,2762.8203923736,9617.5386569212,101535,0,4194.0633389262,12314.7307368468,101752,0,8058.4927066451,16832.3133589093,115429,35,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9999206,293040.767436934,358.2284433384,2792.2943311924,8923.5078301277,94373,0,4213.7008006743,11236.6270225094,94603,0,8283.8616404308,15974.5379844768,100061,37,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9997767,292471.60891027,360.3804729596,2775.6154913937,9057.0510917979,101036,0,4209.5861052632,11565.3066102871,101167,0,8125.9942903752,16133.39528725,101316,43,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9999620,290842.852028377,353.8134449109,2827.1472999717,9877.2035245881,100349,-6,4235.3172384583,12394.2168169201,100483,3,8510.2246808511,17629.0745655113,101138,33,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9985700,291243.277887379,332.3752966742,3009.5539481616,10675.4460820286,101140,-52,4225.8338997451,12983.5271944111,101259,1,10365.5576323988,19062.4807430338,101361,36,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9998742,296206.162735272,356.1448030162,2808.6353932584,9603.8467014058,101159,0,4152.3014950166,12244.2927456907,101365,0,8677.8253692442,17010.8135671274,101867,32,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9968827,294744.005488309,365.1382454526,2739.4413300357,9288.0026492831,102424,0,4174.5506700168,12092.7466418985,103461,0,7928.5056,16453.0386194471,102564,23,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9978425,290507.570082453,357.8721090753,2795.0770308123,9644.8078605145,103691,3,4235.3247028862,12532.7193268299,104222,3,8175.6702390767,16668.7167775936,103946,30,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9999043,298548.071050399,367.8352018288,2719.3481098722,9790.1680805424,157066,0,4119.9188298311,12728.2482628397,197228,0,7971.0552441954,17097.946610931,157111,32,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9974080,228990.543488723,285.7406397382,3500.9055809056,12261.1678499277,102103,0,5322.3479188901,15469.8518444849,102431,0,10240.0821355236,20813.947855152,102259,42,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9992623,356331.265574614,432.418995493,2313.1071759259,7126.623480985,102455,0,3468.4564387366,8832.409509372,102933,0,6939.8942976356,12540.6070520717,102733,30,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9998244,292514.365522586,340.0597144859,2941.5251544572,9983.3377394602,101803,-13,4193.894295302,12360.4766120464,102210,0,9852.4477317554,18689.3821677225,101974,29,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9994924,294710.695148858,332.5688119289,3007.8013842913,10571.1871515536,96778,-1,4173.2459290188,13024.3850323309,97060,3,10781.4347357066,20130.1050385128,98592,34,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9997291,290856.092915571,346.9940006748,2882.7252018454,9178.0286881684,100667,0,4236.1402542373,11807.3366390958,100913,0,9030.1318879856,16711.6305959676,100872,31,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9996914,289248.762168005,315.3973316165,3171.6097715736,11366.2633989401,101654,0,4255.7828863346,13930.2716007035,101998,3,12461.3715710723,21957.8127784639,101883,27,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9984466,218123.933718639,242.4766632487,4125.8123966942,14266.873508794,102105,-6,5590.4064949608,17374.8087245766,102548,3,15760.0663507109,26549.881661433,102445,17,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9987465,354878.039622667,381.4781829023,2622.0700971384,9899.1098810739,100626,-4,3506.8346207865,12181.9565491482,100989,3,10402.8625,19398.7032470794,103125,28,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9998495,296304.89388653,327.3492660645,3055.7747555012,10898.8198426713,102323,-2,4162.5707743547,13462.1268866302,102862,3,11505.5765247411,20834.3365398442,102449,26,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9987386,292443.087710838,339.9287861709,2942.6593989393,9818.2847478269,100254,1,4201.6769036601,12211.7210830295,100451,3,9772.9950787402,18132.3869726272,100988,29,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9989142,270413.314777185,293.7189200033,3405.7763382203,13111.815114804,313494,0,4536.3568824066,16445.9510589467,376484,0,13535.3333333333,25787.5145909573,313494,36,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9983313,274092.878786832,295.3929221692,3386.4698100407,11656.5558128094,95599,-1,4501.0428313796,14369.4401195415,95599,3,13693.3456790124,22321.2466731235,96336,29,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9989556,252118.612679082,275.9882421201,3624.6574746009,12312.9917273256,101366,-2,4865.8334145154,14923.8148827469,101800,0,14229.5113960114,23474.2082408051,101531,22,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9983520,265899.40221485,291.9811849929,3426.0535346603,11648.4552054221,100496,-23,4619.8611753818,14458.0140570952,100794,3,13275.0478723404,22596.7550241668,101503,40,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9987519,358062.497803509,382.7777449034,2613.1656200942,10151.2110060494,101362,-40,3470.2984711605,12380.9548543532,101741,0,10590.9003181336,20293.5689437874,101802,30,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9936271,289302.093310458,316.0139251435,3165.4256132526,11020.1559109329,99597,-107,4266.3250322027,13650.673467912,100168,0,12281.2583436341,21222.4209350118,100498,30,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9975881,296392.569237745,330.8980931108,3022.9942424242,12198.1463494335,102025,0,4160.9422110553,14953.9296809367,102536,3,10950.2327113063,22448.2880347442,103542,24,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9989007,297934.419307144,328.1607471093,3048.2169667379,12220.6093547767,113094,-1,4141.3793532338,14994.3504988571,113094,0,11560.5069444445,23590.155264082,150556,8,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9988466,288437.383678335,313.3614310746,3192.2230744647,12422.3675258907,102446,-1,4286.89527897,14855.7607391792,103172,0,12467.037593985,24026.9175421705,103492,24,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9957841,289994.186490827,315.7310907053,3168.2599427299,11029.3702677182,100075,-88,4244.6040068201,13379.7432072579,100195,3,12479.8140703518,21080.6365721579,100209,29,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9984888,304398.707326512,363.7496985444,2749.9003029469,11575.341304334,102624,-1,4060.5327368849,14210.5518725496,102955,0,8526.6618274979,20204.4179411819,102976,23,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9954895,282983.597516599,338.326019511,2956.6067716068,11303.812688588,103000,0,4342.0993870403,13980.5806690032,103144,3,9107.8086876155,19870.0854830566,103421,35,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,54130,6,9913005,291778.829930985,319.4793102596,3131.0818066962,11604.2452780542,102663,0,4220.0881226054,14097.3208368525,103349,3,12143.5526960784,22285.9905917898,102952,27,0,0,0,0,0,0,0,0,P2P
