@RELATION <ISCXFlowMeter-generated-flows>,,,,
@ATTRIBUTE min_fiat NUMERIC,,,,
@ATTRIBUTE min_biat NUMERIC,,,,
@ATTRIBUTE max_fiat NUMERIC,,,,
@ATTRIBUTE max_biat NUMERIC,,,,
@ATTRIBUTE class1 {TOR,NONTOR},,,
@DATA,,,,
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
54,10,1168796,1130894,TOR
793,507,2982860,3019690,TOR
347080,648,7558677,7521931,TOR
545,399,3687359,3687369,TOR
7339,7559,5295363,5295378,TOR
1,0,4962270,5001672,TOR
2246,2432,6673315,6673338,TOR
862,780,8665261,8702697,TOR
18,0,5508661,5509064,TOR
24,2,6248638,6240539,TOR
23,2,3339047,3376787,TOR
24,3,11195316,11195872,TOR
63,12,5815002,5814977,TOR
22,3,5485571,5522716,TOR
12,0,2377733,2340733,TOR
23,0,8859388,8859642,TOR
26,3,3146683,3147031,TOR
68,7,7417784,7380148,TOR
0,0,3879780,3916873,TOR
23,0,2666412,2666568,TOR
25,0,1391505,1391517,TOR
0,0,4521268,4521436,TOR
21,3,3354007,3354383,TOR
23,2,2407700,2407723,TOR
0,0,2304546,2343560,TOR
23,3,3794153,3831945,TOR
0,0,4277371,4277857,TOR
0,0,5624563,5661703,TOR
0,0,2509308,2509542,TOR
0,0,1830668,1831205,TOR
23,2,3200106,3200784,TOR
24,3,1613722,1614340,TOR
22,2,1644183,1644402,TOR
22,0,2370206,2370227,TOR
23,0,441355,438561,TOR
0,0,474452,474843,TOR
16,0,275526,275303,TOR
0,0,175550,177818,TOR
1,0,383548,383294,TOR
26,3,489861,489992,TOR
30,5,1014922,1014792,TOR
26,0,422914,386752,TOR
0,0,170051,132693,TOR
0,0,505926,466763,TOR
46,19,5620231,5658945,TOR
10884,11181,14054317,14054298,TOR
456,29,1169824,1170017,TOR
71,85,2074727,2074992,TOR
69,117,8853732,8853698,TOR
11024,11987,331950,292805,TOR
2206,2584,10321420,10360032,TOR
8298,8615,230686,245112,TOR
-1,-1,-1,-1,TOR
13458,13766,329385,291239,TOR
389,338,6796435,6796334,TOR
551,783,4219037,4255349,TOR
79,123,8383009,8382990,TOR
53,58,689719,727934,TOR
153,20,479356,517687,TOR
474,753,9314287,9353836,TOR
-1,-1,-1,-1,TOR
14098,14325,12568310,12567958,TOR
44,9,755590,752269,TOR
7047,7340,14370407,14409204,TOR
6305,6493,345724,306502,TOR
2603,2893,152106,111853,TOR
114874,8520,9055583,9093624,TOR
75,36,7433032,7433023,TOR
986,1239,10683420,10680640,TOR
2271,2521,5634019,5674661,TOR
-1,-1,-1,-1,TOR
11762,11947,340805,303316,TOR
417,346,487471,526239,TOR
10550,10848,341704,303372,TOR
341419,12201,341419,304095,TOR
67,78,4024073,4024193,TOR
-1,6994,-1,6994,TOR
27,5,1958436,1958777,TOR
8449,10309,8449,10309,TOR
33,5,1219425,1219081,TOR
157495,1230,960997,956219,TOR
26,5,1282082,1281184,TOR
290,1898,7451806,7449966,TOR
28,4,1584267,1583986,TOR
78,120,7832203,7832165,TOR
9240000,9278884,9240000,9278884,TOR
47,13,7757717,7757844,TOR
295,1847,295,1847,TOR
10163,10464,6007835,6007837,TOR
2830,2718,12855463,12894642,TOR
2284,2552,7414499,7414496,TOR
2928,3980,214517,175810,TOR
380,275,7886979,7887121,TOR
-1,-1,-1,-1,TOR
73,110,3344676,3344667,TOR
266016,266006,266016,266006,TOR
187830,187932,11635341,11635231,TOR
14978337,14977992,14978337,14977992,TOR
190178,190177,5557304,5557304,TOR
9939,10180,3971330,3971338,TOR
143779,143692,4848660,4848660,TOR
365,269,5231797,5268561,TOR
183,243,3411934,3412293,TOR
506,802,3925848,3962665,TOR
36,36,3355691,3356892,TOR
89,122,8803748,8803745,TOR
4361,4880,4800488,4800484,TOR
402,345,4941647,4941841,TOR
5160,5590,727875,727877,TOR
2432,2817,7735506,7735488,TOR
189078,189073,3197276,3197281,TOR
23204,23596,7059061,7059060,TOR
11404,11794,4997569,4997570,TOR
920,1308,2814275,2814704,TOR
686,701,1902153,1902430,TOR
819,819,4990262,4990787,TOR
24,4,1644997,1645220,TOR
156,96,5147148,5146948,TOR
18,2,1001593,1001578,TOR
6673594,6673904,6673594,6673904,TOR
8,0,2244257,2281306,TOR
17589,17604,8241991,8241980,TOR
50,10,8965589,8965619,TOR
258,218,3464269,3464262,TOR
0,0,4175037,4175054,TOR
53,82,3650136,3650386,TOR
43,10,2674784,2674815,TOR
81945,81372,4256146,4256151,TOR
0,0,2431301,2392976,TOR
3923,4730,5468735,5468758,TOR
0,0,1616540,1616401,TOR
264,74,6110861,6111083,TOR
22,1,925781,925796,TOR
100418,100493,4120368,4120376,TOR
30,5,1184409,1224640,TOR
96,390,2862222,2862594,TOR
0,0,1334078,1333856,TOR
41,7,3118189,3156841,TOR
25,3,5662280,5701130,TOR
9,3,783865,784257,TOR
91,84,3078702,3042087,TOR
0,0,2420321,2421025,TOR
2263,2444,3321612,3361757,TOR
188862,188880,2654450,2654445,TOR
578,854,2464166,2502972,TOR
189356,189351,2039748,2039745,TOR
28,3,2615070,2654091,TOR
1181,858,2912698,2912716,TOR
30,10,5089745,5089740,TOR
140,103,3518717,3518716,TOR
2272,2625,1874696,1914156,TOR
8,4,693999,694296,TOR
14830309,14830299,14830309,14830299,TOR
8,1,181462,152427,TOR
382,267,13954744,13954974,TOR
8,4,425523,385892,TOR
67,79,8312559,8350922,TOR
12,0,215648,204966,TOR
37,10,10003268,10003346,TOR
0,0,1683087,1720524,TOR
23,8,7553315,7593345,TOR
153,239,506597,469752,TOR
487916,487923,2504051,2504033,TOR
559,130,772,856,TOR
70,80,3781524,3820286,TOR
816,764,9036054,9035737,TOR
39,7,1445289,1445386,TOR
89,8,7343520,7344601,TOR
23,1,726575,726571,TOR
241098,241098,13041013,13041021,TOR
15,3,498516,460221,TOR
619,560,2257095,2278089,TOR
29,2,2415036,2451524,TOR
318166,318163,10883107,10883107,TOR
16,0,829910,829890,TOR
27,0,3962086,3962144,TOR
547,160,4178541,4178542,TOR
9395764,9395732,9395764,9395732,TOR
4152443,4152447,4152443,4152447,TOR
144,273,8091152,8091150,TOR
200027,200025,11244938,11244938,TOR
179034,179036,2562333,2562331,TOR
160,404,5815510,5815510,TOR
126,505,4715501,4716861,TOR
61,32,3248211,3248211,TOR
32,3,163220,181178,TOR
8,0,553846,590400,TOR
0,7,2217522,2218193,TOR
135,723,2711917,2712185,TOR
1217,724,11003776,11004563,TOR
749,774,7071971,7110889,TOR
190690,190692,10123185,10123181,TOR
189773,189772,2606918,2606927,TOR
556,1246,13280237,13280236,TOR
190200,190208,4035180,4035182,TOR
707,385,361998,322748,TOR
277,450,2730487,2731841,TOR
612,1426,5398743,5398740,TOR
478,490,566527,566500,TOR
120,324,4814903,4815820,TOR
388,38,3440502,3479879,TOR
28,4,1690676,1690999,TOR
33,4,3506168,3506037,TOR
41,33,5749884,5749539,TOR
99,5,2298759,2298879,TOR
988,430,3418412,3457763,TOR
1137,1306,5062310,5062308,TOR
3034,3369,1732912,1733753,TOR
760,388,2118289,2080265,TOR
366,273,2547213,2547226,TOR
46,49,2806824,2817537,TOR
731,426,3999242,3960437,TOR
1364,1651,7806432,7806880,TOR
54,90,5649255,5649420,TOR
800,467,2894174,2894216,TOR
64,93,2544273,2544271,TOR
1740,2032,4046126,4006385,TOR
1869,2200,4328315,4327634,TOR
59,88,3483470,3520296,TOR
147,1252,2555650,2556160,TOR
50,9,2190771,2190965,TOR
67,92,2168819,2168264,TOR
0,7,1333470,1333474,TOR
8,0,190393,190300,TOR
29,4,821619,822224,TOR
10,0,2619174,2621265,TOR
0,0,470563,470303,TOR
318345,319003,318345,319003,TOR
332547,332852,332547,332852,TOR
-1,-1,-1,-1,TOR
526933,527701,526933,527701,TOR
352573,353334,6895404,6895095,TOR
350915,351697,10552783,10552779,TOR
188969,188966,8625874,8625873,TOR
320361,321079,8308767,8308764,TOR
354500,355295,10439624,10439620,TOR
49,58,2085113,2122603,TOR
935,525,2737778,2737506,TOR
76,65,1423634,1423578,TOR
380885,381623,1837669,1836936,TOR
80,68,2722869,2722564,TOR
89,10,2072188,2108701,TOR
365328,366087,3149226,3148470,TOR
233,183,6375943,6375963,TOR
328609,328972,2289160,2288796,TOR
2531,2236,62474,101049,TOR
401497,401738,1383825,1383578,TOR
426,107,12465545,12465244,TOR
336894,337735,3647060,3646220,TOR
12679,108,2130575,2167216,TOR
333273,334010,2067284,2066494,TOR
32,95,4261334,4261338,TOR
2718,283,2871783,2832580,TOR
101,69,3668775,3708147,TOR
2880,4140,1774325,1774304,TOR
51,23,3742852,3742804,TOR
82,66,4404278,4404094,TOR
387630,388157,5000361,5000339,TOR
80,69,3875420,3875434,TOR
339021,340083,1413433,1412427,TOR
84,69,11769314,11768938,TOR
657761,657923,11602151,11601992,TOR
58,68,3616016,3616812,TOR
326577,326887,10211652,10211346,TOR
116,76,1760223,1797808,TOR
352200,395902,352200,395902,TOR
99,74,1312449,1312464,TOR
85,17,3569311,3569171,TOR
918,502,918,502,TOR
31,82,4327191,4289100,TOR
329811,331674,3453955,3453129,TOR
48,87,2460975,2422010,TOR
320978,321692,9116460,9116462,TOR
7,26,911702,873157,TOR
-1,-1,-1,-1,TOR
40,135,2368815,2368585,TOR
860,996,478769,516539,TOR
28,74,3199509,3236377,TOR
519,166,2212699,2212334,TOR
57,54,9606046,9606030,TOR
495,518,2804218,2804218,TOR
478,346,14620800,14623641,TOR
635,371,7380494,7341693,TOR
386,558,10566671,10566670,TOR
170,217,12020454,12022477,TOR
16,402,10486145,10486127,TOR
10,367,6033698,5996605,TOR
174,195,3053901,3093219,TOR
28,416,992525,992519,TOR
81,27,1439964,1441171,TOR
74,52,2565482,2565411,TOR
171,13,4264739,4265948,TOR
261,290,6044386,6005620,TOR
210,314,6423149,6386260,TOR
116,330,5217496,5217492,TOR
258,499,7635687,7635683,TOR
270,128,7587091,7586920,TOR
218,316,8832944,8832942,TOR
134,385,5172689,5172528,TOR
81,268,1673478,1673176,TOR
1566,1392,2907441,2869709,TOR
403,381,5170461,5130939,TOR
38,294,4729785,4729783,TOR
196093,196091,6689582,6689550,TOR
5,6,6378925,6417959,TOR
140,148,3770219,3732615,TOR
5,74,493976,530545,TOR
4,32,827334,865548,TOR
4,10,587007,587009,TOR
25,68,1358973,1396942,TOR
9,69,2958129,2995108,TOR
8,69,4723710,4723704,TOR
66,57,3686131,3648714,TOR
202,305,2941523,2941521,TOR
14,82,3679945,3717536,TOR
49,65,1438114,1438184,TOR
20,124,7359989,7320828,TOR
61,89,10381830,10382123,TOR
7,0,5111102,5111029,TOR
11,40,2992334,2950620,TOR
29,11,1097262,1135520,TOR
30,0,871322,909175,TOR
13,2,1061207,1099860,TOR
32,10,1626142,1585621,TOR
45,50,2458774,2497486,TOR
174,265,4384632,4424100,TOR
29,5,2901288,2941273,TOR
8,8,3539825,3578746,TOR
322,293,4627304,4627307,TOR
7,5,3478356,3478357,TOR
68,40,3490615,3490763,TOR
731,770,217334,257806,TOR
71,40,4599737,4599773,TOR
91,59,3717968,3717969,TOR
513,219,11978903,11978096,TOR
114,81,549423,551085,TOR
278288,277953,278288,277953,TOR
286,455,4709106,4708770,TOR
201997,201546,201997,201546,TOR
447,428,3963944,3964303,TOR
87,49,2759930,2759192,TOR
247897,247621,247897,247621,TOR
26,61,4073077,4072502,TOR
223232,222878,223232,222878,TOR
1190846,1190492,1190846,1190492,TOR
69,41,2751666,2751664,TOR
183368,183375,2899688,2900399,TOR
64479,64510,2349161,2348831,TOR
125023,125050,3263512,3263490,TOR
38,46,3016514,3016026,TOR
184926,184929,5039527,5039529,TOR
124652,124673,4776568,4776889,TOR
89,57,4483708,4483396,TOR
189706,189708,1198204,1200124,TOR
111577,111602,13897264,13897236,TOR
262,26102,1562570,1562546,TOR
42,60,2637533,2636257,TOR
309,630,1608255,1608685,TOR
63,88,7663723,7664026,TOR
868,124608,1925552,1925544,TOR
6,28,1204711,1204400,TOR
190458,190463,1982126,1982852,TOR
67,50,9072337,9072497,TOR
261,124568,2350280,2350266,TOR
88,58,2769847,2732499,TOR
154128,189082,1979030,1979323,TOR
68,79,7419065,7419406,TOR
321,124704,2328707,2328704,TOR
40,62,1481937,1481679,TOR
369,694,13202842,13203207,TOR
0,0,7938630,7939414,TOR
-1,-1,-1,-1,TOR
37,43,1367157,1329299,TOR
3993,4334,10855593,10855585,TOR
73,25,10065206,10065620,TOR
243,125138,10316497,10316946,TOR
89,54,4297734,4259381,TOR
189193,189209,11058004,11058876,TOR
124642,124665,11347796,11347775,TOR
1766,2024,2795259,2795255,TOR
38,40,3103565,3065164,TOR
453,859,5553164,5553162,TOR
87,98,2902040,2902023,TOR
241,1037,5150227,5150779,TOR
89,9,520268,493500,TOR
73,38,2748393,2709016,TOR
155819,156095,3790753,3790748,TOR
68,144,2043335,2043331,TOR
65206,65197,3538316,3538637,TOR
240,208,517817,518325,TOR
277,207,3043717,3043255,TOR
189687,189679,4657941,4657945,TOR
68,44,3180343,3180326,TOR
125405,125419,4450372,4450447,TOR
90,111,2288292,2288621,TOR
75,39,5975300,5975309,TOR
190031,190023,1836056,1836772,TOR
155,15,2482938,2482947,TOR
128339,128366,2169232,2169210,TOR
85,7,8419383,8419515,TOR
411,497,221460,221658,TOR
233102,231177,1592946,1594872,TOR
196,240,1627264,1627244,TOR
363,257933,12831052,12831675,TOR
67,45,1060280,1060281,TOR
39,56,2789807,2789484,TOR
38,7,2569364,2570447,TOR
62,6,3858268,3858248,TOR
148,9,8464958,8465330,TOR
100,435,6475091,6475138,TOR
42,152,4881009,4881003,TOR
188965,188968,2541738,2541742,TOR
83,142,2329897,2290098,TOR
124650,124682,5942523,5942527,TOR
95,212,2391091,2429516,TOR
118,80,6275218,6275221,TOR
224579,224213,14234222,14234222,TOR
91,215,3197735,3198053,TOR
126216,126219,8870723,8870725,TOR
74,152,6823005,6823302,TOR
603,673,1832,1867,TOR
190446,190451,9601737,9601731,TOR
68,122,2559864,2559839,TOR
92,145,7710764,7711067,TOR
0,30,1247282,1247307,TOR
223185,222846,12852138,12852143,TOR
98,7,1692775,1692781,TOR
225865,225517,10767261,10767269,TOR
135,581,9323811,9324125,TOR
212,158,5396927,5356705,TOR
89,291,2980630,3018646,TOR
74,42,11186036,11146443,TOR
202532,202179,202532,202179,TOR
235161,234803,12592895,12593244,TOR
604,357,7263483,7263490,TOR
92,55,6538198,6499182,TOR
197,147,12113742,12113743,TOR
104,626,5820734,5820754,TOR
87,59,7446234,7445403,TOR
522,426,5021387,5021350,TOR
8196,7932,203051,244986,TOR
608,467,5833056,5833048,TOR
17798,16987,190512,207854,TOR
73,7,10446014,10445992,TOR
1640,1901,2763872,2763853,TOR
12880,11999,193560,233868,TOR
117,134,7869184,7869066,TOR
104,324,6636841,6598178,TOR
112384,112403,238246,237895,TOR
101,154,2548324,2548648,TOR
269,596,8608117,8607274,TOR
85,15,210,266,TOR
351,335,5424351,5424668,TOR
699,365,13464769,13480493,TOR
257,64829,4101353,4101332,TOR
64958,64956,3119525,3119860,TOR
194693,194699,14178405,14177996,TOR
467,112424,8778285,8778937,TOR
4194,3900,11068604,11068235,TOR
112656,112686,6553509,6553833,TOR
-1,-1,-1,-1,TOR
15157,14814,188358,225369,TOR
487,386,8249991,8211318,TOR
14674,14204,2000354,1959996,TOR
83,57,6093327,6092759,TOR
123,61,1028396,1028363,TOR
8600,354,1857545,1857548,TOR
116,492,6555090,6594711,TOR
20303,19353,213324,253467,TOR
60,52,5871778,5870638,TOR
26,30,1385950,1384725,TOR
318,317,1237589,1276937,TOR
7,3,1296100,1258879,TOR
0,0,1643625,1643005,TOR
7,2,8245476,8245537,TOR
13,3,3554355,3551749,TOR
0,2,1121920,1081839,TOR
28,30,2837568,2837731,TOR
0,2,2555762,2555898,TOR
15,2,1842620,1841652,TOR
14,2,1141450,1139680,TOR
0,0,2715267,2715322,TOR
0,2,2440065,2440181,TOR
4,0,1322323,1360218,TOR
0,0,1980205,1969277,TOR
0,1,2217906,2217905,TOR
0,0,2682730,2641623,TOR
0,0,1535953,1575288,TOR
7,0,2957254,2996451,TOR
0,2,3194742,3194855,TOR
8,2,2413804,2413803,TOR
7,0,1833615,1834386,TOR
0,0,2485966,2485951,TOR
0,0,1055261,1044209,TOR
7,0,1222585,1263037,TOR
0,2,998456,1036156,TOR
0,0,845812,806046,TOR
0,0,1391773,1390545,TOR
21,2,2099600,2139469,TOR
0,0,1334453,1334544,TOR
0,0,1522476,1520191,TOR
357,159,3326179,3365418,TOR
0,3,3116918,3156902,TOR
1,0,2960721,2999370,TOR
0,0,1196878,1194611,TOR
59,202,7703658,7742249,TOR
0,0,861660,855603,TOR
0,2,3536792,3536856,TOR
1,0,1200575,1162919,TOR
371,420,8148726,8146575,TOR
0,1,3405679,3405737,TOR
6,2,3052534,3053105,TOR
0,0,1143455,1181675,TOR
510,1126,3419569,3416070,TOR
0,0,1917713,1955473,TOR
10,2,7419795,7420148,TOR
0,0,2933229,2933298,TOR
0,0,3089305,3089402,TOR
29,3,5439052,5477491,TOR
0,0,3258987,3296120,TOR
0,0,983699,982949,TOR
0,1,1937120,1977235,TOR
0,0,3779941,3817914,TOR
0,0,1305044,1304852,TOR
0,0,983352,978027,TOR
0,0,977794,946248,TOR
26,7,1283396,1283141,TOR
0,0,570653,568065,TOR
21504,6038,654160,648084,TOR
81,7,8289530,8287983,TOR
18,2,692921,692672,TOR
104,12,2505630,2503519,TOR
0,0,736557,731723,TOR
0,3,3106929,3144818,TOR
675,986,12819064,12812954,TOR
0,0,4308791,4309198,TOR
16,2,865994,826450,TOR
10,3,1025987,984956,TOR
22,2,818246,817926,TOR
0,0,3439439,3478672,TOR
21,2,671944,671324,TOR
0,2,1192261,1181911,TOR
2582,2327,7401814,7439931,TOR
23,0,619568,581581,TOR
6,5,1112012,1074761,TOR
26,5,767807,754661,TOR
0,2,1099335,1135816,TOR
4,5,4356981,4356952,TOR
0,4,704831,700816,TOR
0,0,3607490,3646206,TOR
6,2,790017,787243,TOR
0,0,4419621,4419711,TOR
186,189,1077238,1076658,TOR
23,2,5214938,5253398,TOR
0,4,3325381,3325481,TOR
27,5,1048006,1037259,TOR
0,5,3036985,3074166,TOR
1,4,847520,847818,TOR
23,2,3049120,3049327,TOR
0,0,3247159,3247237,TOR
20,2,629908,625492,TOR
117,186,5175681,5175915,TOR
23,6,1606466,1644314,TOR
6,2,2998895,2998975,TOR
0,0,719627,712058,TOR
67,6,4176386,4169982,TOR
0,2,2864602,2904590,TOR
148,189,1608294,1605222,TOR
24,0,640873,639672,TOR
56,62,11888784,11889028,TOR
18,0,1527739,1522511,TOR
122,192,1535712,1532906,TOR
28,5,747311,786374,TOR
19,51,1178575,1144008,TOR
23,4,1088498,1049146,TOR
26,5,9374007,9411299,TOR
16,5,5343768,5343742,TOR
6,2,1734634,1696559,TOR
39,4,3059650,3059686,TOR
0,2,1346927,1343966,TOR
30,6,3115362,3115441,TOR
0,2,715713,712366,TOR
1186,1249,957158,952888,TOR
230,152,4654613,4691818,TOR
6,5,2736820,2736893,TOR
25,5,3723467,3723555,TOR
21,4,6563076,6602060,TOR
459862,2590,1456400,1453284,TOR
22,2,2126847,2089412,TOR
23,3,709468,709346,TOR
117,0,339569,338985,TOR
0,0,140448,138921,TOR
58,0,282108,280077,TOR
0,0,430228,429609,TOR
52,0,782246,781320,TOR
0,0,1301995,1297242,TOR
0,0,1465725,1465105,TOR
0,0,4190775,4191221,TOR
7,0,437033,436072,TOR
0,0,2543910,2544019,TOR
0,0,1284975,1283197,TOR
0,0,9595267,9634786,TOR
0,0,2309267,2293085,TOR
40,0,410266,402332,TOR
0,0,1562812,1601080,TOR
25,0,986076,986072,TOR
0,0,799654,798959,TOR
0,0,2369089,2369194,TOR
30,0,3298911,3298899,TOR
0,0,3415865,3415962,TOR
46,0,4973210,5014062,TOR
0,2,2140959,2141063,TOR
53,0,2787294,2787295,TOR
0,0,996198,1037017,TOR
7,0,2328529,2328666,TOR
0,0,697013,694511,TOR
0,0,2575391,2575516,TOR
18,0,986328,985854,TOR
0,2,2426291,2426289,TOR
0,0,6656982,6695177,TOR
73,14,392595,392427,TOR
8248112,8248116,8248112,8248116,TOR
-1,-1,-1,-1,TOR
4,6,3526557,3526549,TOR
259,151,1229565,1214902,TOR
0,0,3553418,3553548,TOR
0,0,3387055,3425749,TOR
19,6,3309330,3346753,TOR
1,2,5478643,5478750,TOR
0,5,3399442,3399427,TOR
11,0,578306,577585,TOR
23,0,694943,692760,TOR
5,2,840607,839239,TOR
0,0,748326,709609,TOR
0,0,2732633,2770143,TOR
26,0,1404892,1403055,TOR
6,5,6354195,6354525,TOR
219,143,8295333,8295597,TOR
0,0,1497636,1497281,TOR
0,5,5023784,5023987,TOR
148,183,1680905,1671555,TOR
109,8,1431534,1429679,TOR
0,5,3699333,3699361,TOR
57,5,3521000,3557673,TOR
222,351,1497389,1482083,TOR
0,0,3914121,3950085,TOR
4,5,3330517,3368787,TOR
14,6,3504966,3505078,TOR
40,42,7997798,8035678,TOR
0,5,5045139,5082875,TOR
1,7,6890793,6928132,TOR
0,0,896363,896082,TOR
21,0,1133630,1128269,TOR
93,96,1877736,1915559,TOR
113,227,1598290,1588416,TOR
33,37,1383713,1371630,TOR
0,5,417463,387382,TOR
0,1,415690,404353,TOR
0,0,962465,1000156,TOR
0,0,435298,398711,TOR
0,0,425294,418702,TOR
0,0,549320,546763,TOR
0,0,632462,629266,TOR
0,0,446475,443391,TOR
0,0,1035729,1035722,TOR
0,0,533010,528499,TOR
0,0,437539,434847,TOR
0,0,631975,627041,TOR
0,0,519661,516705,TOR
0,5,545243,542368,TOR
0,0,463093,456051,TOR
0,0,448340,420477,TOR
0,5,465669,462735,TOR
0,0,476866,471809,TOR
0,0,440260,400294,TOR
0,5,454557,451713,TOR
0,0,512002,508831,TOR
0,5,567095,566798,TOR
0,0,522543,519697,TOR
9,5,7196508,7196750,TOR
0,0,1046929,1046934,TOR
0,5,925207,925205,TOR
0,0,621408,621411,TOR
0,0,1012931,1012921,TOR
1,6,710878,710880,TOR
0,6,815611,815611,TOR
0,5,925225,925222,TOR
0,0,632704,632710,TOR
0,1,1339906,1339905,TOR
7,5,1380095,1380080,TOR
0,5,1419323,1419308,TOR
0,0,1330329,1330324,TOR
0,5,810543,810542,TOR
0,0,969424,969431,TOR
3,5,708787,708774,TOR
0,0,663340,663339,TOR
1,6,762224,762225,TOR
0,0,501091,501092,TOR
0,1,1180298,1180301,TOR
0,55,911725,911720,TOR
0,0,923519,923526,TOR
0,0,944381,944367,TOR
0,0,725970,725971,TOR
0,0,895349,895361,TOR
0,6,606462,606464,TOR
0,0,1119761,1119752,TOR
0,5,1384124,1384119,TOR
32,5,1378022,1378014,TOR
0,0,820474,820471,TOR
36,5,769189,769189,TOR
0,0,824202,824193,TOR
0,0,799083,799083,TOR
12,5,684244,684244,TOR
5,0,901381,901380,TOR
0,0,708235,708222,TOR
0,5,1502020,1502021,TOR
0,0,1457744,1457724,TOR
0,0,943967,943968,TOR
0,1,1395416,1395409,TOR
0,5,1017861,1017858,TOR
0,5,665407,629233,TOR
0,0,727888,724903,TOR
0,0,409780,387598,TOR
0,0,509205,502407,TOR
0,0,497099,467569,TOR
0,0,457149,453712,TOR
0,0,417477,413699,TOR
0,0,470770,431127,TOR
0,0,453642,415826,TOR
0,0,434077,406676,TOR
0,0,461782,456440,TOR
